date,country,event,impact,actual,forecast,previous
2024/11/22 11:00:00,USD,Michigan Current Conditions (Nov),Low Volatility Expected,63.9,64.4,64.9
2024/11/22 11:45:00,EUR,ECB's Schnabel Speaks,Moderate Volatility Expected,,,
2024/11/22 14:00:00,USD,U.S. Baker Hughes Oil Rig Count,Moderate Volatility Expected,479,,478
2024/11/22 14:00:00,USD,U.S. Baker Hughes Total Rig Count,Moderate Volatility Expected,583,,584
2024/11/22 16:30:00,GBP,CFTC GBP speculative net positions,Moderate Volatility Expected,40.3K,,56.0K
2024/11/22 16:30:00,USD,CFTC Aluminium speculative net positions,Low Volatility Expected,3.1K,,3.0K
2024/11/22 16:30:00,USD,CFTC Copper speculative net positions,Low Volatility Expected,15.4K,,20.8K
2024/11/22 16:30:00,USD,CFTC Corn speculative net positions,Low Volatility Expected,163.3K,,177.6K
2024/11/22 16:30:00,USD,CFTC Crude Oil speculative net positions,Moderate Volatility Expected,193.9K,,186.9K
2024/11/22 16:30:00,USD,CFTC Gold speculative net positions,Moderate Volatility Expected,234.4K,,236.5K
2024/11/22 16:30:00,USD,CFTC Nasdaq 100 speculative net positions,Moderate Volatility Expected,19.8K,,16.4K
2024/11/22 16:30:00,USD,CFTC Natural Gas speculative net positions,Low Volatility Expected,-161.0K,,-156.1K
2024/11/22 16:30:00,USD,CFTC S&P 500 speculative net positions,Moderate Volatility Expected,34.9K,,25.0K
2024/11/22 16:30:00,USD,CFTC Silver speculative net positions,Low Volatility Expected,46.3K,,47.6K
2024/11/22 16:30:00,USD,CFTC Soybeans speculative net positions,Low Volatility Expected,-86.3K,,-77.1K
2024/11/22 16:30:00,USD,CFTC Wheat speculative net positions,Low Volatility Expected,-46.0K,,-38.5K
2024/11/22 16:30:00,CAD,CFTC CAD speculative net positions,Low Volatility Expected,-183.6K,,-182.4K
2024/11/22 16:30:00,CHF,CFTC CHF speculative net positions,Low Volatility Expected,-37.1K,,-32.7K
2024/11/22 16:30:00,AUD,CFTC AUD speculative net positions,Moderate Volatility Expected,31.6K,,29.8K
2024/11/22 16:30:00,BRL,CFTC BRL speculative net positions,Moderate Volatility Expected,-7.3K,,-7.6K
2024/11/22 16:30:00,JPY,CFTC JPY speculative net positions,Moderate Volatility Expected,-46.9K,,-64.9K
2024/11/22 16:30:00,NZD,CFTC NZD speculative net positions,Low Volatility Expected,-18.4K,,-11.7K
2024/11/22 16:30:00,RUB,CFTC RUB speculative positions,Moderate Volatility Expected,,,-35.0K
2024/11/22 16:30:00,EUR,CFTC EUR speculative net positions,Moderate Volatility Expected,-42.6K,,-7.4K
2024/11/22 19:15:00,USD,FOMC Member Bowman Speaks,Moderate Volatility Expected,,,
2024/11/24 17:45:00,NZD,Core Retail Sales (QoQ),Moderate Volatility Expected,-0.8%,-0.3%,-1.0%
2024/11/24 17:45:00,NZD,Exports (Oct),Low Volatility Expected,5.77B,,4.91B
2024/11/24 17:45:00,NZD,Imports (Oct),Low Volatility Expected,7.31B,,7.06B
2024/11/24 17:45:00,NZD,Retail Sales (QoQ) (Q3),Moderate Volatility Expected,-0.1%,-0.5%,-1.2%
2024/11/24 17:45:00,NZD,Retail Sales Quarterly Vs. Year Ago (Q3),Low Volatility Expected,-2.5%,,-3.6%
2024/11/24 17:45:00,NZD,Trade Balance (YoY) (Oct),Low Volatility Expected,"-8,960M",,"-9,150M"
2024/11/24 17:45:00,NZD,Trade Balance (MoM) (Oct),Low Volatility Expected,"-1,544M","-1,760M","-2,154M"
2024/11/25 01:00:00,JPY,Coincident Indicator (MoM) (Sep),Low Volatility Expected,1.3%,,1.7%
2024/11/25 01:00:00,JPY,Leading Index (Sep),Low Volatility Expected,109.1,109.4,106.9
2024/11/25 01:00:00,JPY,Leading Index (MoM) (Sep),Low Volatility Expected,2.2%,,2.5%
2024/11/25 01:00:00,SGD,Core CPI (YoY) (Oct),Moderate Volatility Expected,2.10%,2.50%,2.80%
2024/11/25 01:00:00,SGD,CPI (MoM) (Oct),Low Volatility Expected,-0.30%,,0.30%
2024/11/25 01:00:00,SGD,CPI (YoY) (Oct),Moderate Volatility Expected,1.4%,1.8%,2.0%
2024/11/25 03:30:00,CHF,Employment Level (Q3),Moderate Volatility Expected,5.528M,,5.499M
2024/11/25 04:00:00,EUR,Spanish PPI (YoY) (Oct),Low Volatility Expected,-3.9%,,-5.2%
2024/11/25 05:00:00,EUR,German Business Expectations (Nov),Moderate Volatility Expected,87.2,87.0,87.3
2024/11/25 05:00:00,EUR,German Current Assessment (Nov),Moderate Volatility Expected,84.3,85.4,85.7
2024/11/25 05:00:00,EUR,German Ifo Business Climate Index (Nov),Moderate Volatility Expected,85.7,86.1,86.5
2024/11/25 06:30:00,GBP,BoE MPC Member Dhingra Speaks,Low Volatility Expected,,,
2024/11/25 07:00:00,BRL,FGV Consumer confidence (Nov),Low Volatility Expected,95.6,,93.0
2024/11/25 07:25:00,BRL,BCB Focus Market Readout,Low Volatility Expected,,,
2024/11/25 07:30:00,BRL,Current Account (USD) (Oct),Low Volatility Expected,-5.88B,-6.00B,-6.50B
2024/11/25 07:30:00,BRL,Foreign direct investment (USD) (Oct),Low Volatility Expected,5.72B,4.70B,5.20B
2024/11/25 09:30:00,USD,Chicago Fed National Activity (Oct),Low Volatility Expected,-0.40,-0.20,-0.27
2024/11/25 09:30:00,CAD,Corporate Profits (QoQ),Low Volatility Expected,-2.5%,,1.5%
2024/11/25 09:30:00,CAD,Manufacturing Sales (MoM) (Oct),Low Volatility Expected,1.3%,-0.8%,-0.5%
2024/11/25 10:00:00,EUR,French 12-Month BTF Auction,Low Volatility Expected,2.382%,,2.507%
2024/11/25 10:00:00,EUR,French 3-Month BTF Auction,Low Volatility Expected,2.824%,,2.937%
2024/11/25 10:00:00,EUR,French 6-Month BTF Auction,Low Volatility Expected,2.613%,,2.724%
2024/11/25 11:30:00,USD,Dallas Fed Mfg Business Index (Nov),Low Volatility Expected,-2.7,-2.4,-3.0
2024/11/25 11:30:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2024/11/25 12:30:00,USD,3-Month Bill Auction,Low Volatility Expected,4.415%,,4.420%
2024/11/25 12:30:00,USD,6-Month Bill Auction,Low Volatility Expected,4.340%,,4.310%
2024/11/25 13:30:00,EUR,German Buba President Nagel Speaks,Moderate Volatility Expected,,,
2024/11/25 14:00:00,USD,2-Year Note Auction,Moderate Volatility Expected,4.274%,,4.130%
2024/11/25 17:00:00,KRW,Consumer Confidence (Nov),Low Volatility Expected,100.7,,101.7
2024/11/25 19:50:00,JPY,Corporate Services Price Index (CSPI) (YoY),Low Volatility Expected,2.9%,2.5%,2.8%
2024/11/25 20:01:00,GBP,BRC Shop Price Index (YoY),Low Volatility Expected,-0.6%,,-0.8%
2024/11/26 01:00:00,JPY,BoJ Core CPI (YoY),Moderate Volatility Expected,1.5%,1.8%,1.7%
2024/11/26 01:00:00,SGD,Industrial Production (YoY) (Oct),Low Volatility Expected,1.2%,1.5%,9.0%
2024/11/26 01:00:00,SGD,Industrial Production (MoM) (Oct),Low Volatility Expected,0.1%,-0.8%,-1.5%
2024/11/26 03:00:00,ZAR,Leading Indicators (Sep),Low Volatility Expected,113.90%,,112.80%
2024/11/26 04:00:00,GBP,BoE MPC Member Pill Speaks,Moderate Volatility Expected,,,
2024/11/26 04:30:00,HKD,Exports (MoM) (Oct),Low Volatility Expected,3.5%,,4.7%
2024/11/26 04:30:00,HKD,Imports (MoM) (Oct),Low Volatility Expected,4.5%,,1.4%
2024/11/26 04:30:00,HKD,Trade Balance (Oct),Low Volatility Expected,-31.0B,,-53.2B
2024/11/26 06:00:00,EUR,ECB McCaul Speaks,Moderate Volatility Expected,,,
2024/11/26 06:30:00,EUR,German 5-Year Bobl Auction,Low Volatility Expected,2.040%,,2.130%
2024/11/26 07:00:00,GBP,CBI Distributive Trades Survey (Nov),Low Volatility Expected,-18,-14,-6
2024/11/26 08:00:00,BRL,Mid-Month CPI (YoY) (Nov),Low Volatility Expected,4.77%,4.62%,4.47%
2024/11/26 08:00:00,BRL,Mid-Month CPI (MoM) (Nov),Low Volatility Expected,0.62%,0.48%,0.54%
2024/11/26 09:00:00,USD,Building Permits (MoM) (Oct),Low Volatility Expected,-0.4%,-0.6%,-3.1%
2024/11/26 09:00:00,USD,Building Permits (Oct),Moderate Volatility Expected,1.419M,1.416M,1.425M
2024/11/26 09:30:00,CAD,Wholesale Sales (MoM) (Oct),Moderate Volatility Expected,0.5%,0.9%,0.8%
2024/11/26 09:55:00,USD,Redbook (YoY),Low Volatility Expected,4.9%,,5.1%
2024/11/26 10:00:00,USD,House Price Index (YoY) (Sep),Low Volatility Expected,4.4%,,4.4%
2024/11/26 10:00:00,USD,House Price Index (MoM) (Sep),Low Volatility Expected,0.7%,0.3%,0.4%
2024/11/26 10:00:00,USD,House Price Index (Sep),Low Volatility Expected,430.3,,427.4
2024/11/26 10:00:00,USD,S&P/CS HPI Composite - 20 s.a. (MoM) (Sep),Low Volatility Expected,0.2%,,0.3%
2024/11/26 10:00:00,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Sep),Moderate Volatility Expected,4.6%,4.7%,5.2%
2024/11/26 10:00:00,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Sep),Moderate Volatility Expected,-0.4%,,-0.3%
2024/11/26 11:00:00,GBP,BoE MPC Member Pill Speaks,Moderate Volatility Expected,,,
2024/11/26 11:00:00,USD,CB Consumer Confidence (Nov),High Volatility Expected,111.7,111.8,109.6
2024/11/26 11:00:00,USD,New Home Sales (MoM) (Oct),Moderate Volatility Expected,-17.3%,,7.0%
2024/11/26 11:00:00,USD,New Home Sales (Oct),High Volatility Expected,610K,725K,738K
2024/11/26 11:00:00,USD,Richmond Manufacturing Index (Nov),Low Volatility Expected,-14,-10,-14
2024/11/26 11:00:00,USD,Richmond Manufacturing Shipments (Nov),Low Volatility Expected,-12,,-8
2024/11/26 11:00:00,USD,Richmond Services Index (Nov),Low Volatility Expected,9,,3
2024/11/26 11:30:00,USD,Dallas Fed Services Revenues (Nov),Low Volatility Expected,10.9,,9.2
2024/11/26 11:30:00,USD,Texas Services Sector Outlook (Nov),Low Volatility Expected,9.8,,2.0
2024/11/26 12:00:00,USD,M2 Money Supply (MoM) (Oct),Low Volatility Expected,23.31T,,21.22T
2024/11/26 12:30:00,USD,52-Week Bill Auction,Low Volatility Expected,4.190%,,4.100%
2024/11/26 14:00:00,USD,5-Year Note Auction,Moderate Volatility Expected,4.197%,,4.138%
2024/11/26 15:00:00,USD,FOMC Meeting Minutes,High Volatility Expected,,,
2024/11/26 17:00:00,KRW,Manufacturing BSI Index,Low Volatility Expected,68,,69
2024/11/26 17:30:00,USD,API Weekly Crude Oil Stock,Moderate Volatility Expected,-5.935M,0.250M,4.753M
2024/11/26 20:30:00,AUD,Construction Work Done (QoQ) (Q3),Moderate Volatility Expected,1.6%,0.4%,1.1%
2024/11/26 20:30:00,AUD,Monthly CPI Indicator (YoY) (Oct),Low Volatility Expected,2.10%,2.50%,2.10%
2024/11/26 21:00:00,NZD,RBNZ Interest Rate Decision,High Volatility Expected,4.25%,4.25%,4.75%
2024/11/26 21:00:00,NZD,RBNZ Monetary Policy Statement,Moderate Volatility Expected,,,
2024/11/26 21:00:00,NZD,RBNZ Rate Statement,Moderate Volatility Expected,,,
2024/11/26 21:30:00,CNY,Chinese Industrial profit YTD (Oct),Low Volatility Expected,-4.3%,,-3.5%
2024/11/26 22:00:00,NZD,RBNZ Press Conference,Moderate Volatility Expected,,,
2024/11/27 03:45:00,EUR,French Consumer Confidence (Nov),Low Volatility Expected,90,,93
2024/11/27 04:00:00,EUR,European Central Bank Non-monetary Policy Meeting,Moderate Volatility Expected,,,
2024/11/27 05:00:00,CHF,ZEW Expectations (Nov),Low Volatility Expected,-12.4,,-7.7
2024/11/27 05:30:00,EUR,GfK German Consumer Climate (Dec),Moderate Volatility Expected,-23.3,-18.8,-18.4
2024/11/27 06:10:00,EUR,Italian 6-Month BOT Auction,Low Volatility Expected,2.724%,,3.003%
2024/11/27 07:00:00,EUR,France Jobseekers Total (Oct),Moderate Volatility Expected,"2,891.5K",,"2,837.9K"
2024/11/27 07:30:00,INR,M3 Money Supply,Low Volatility Expected,10.4%,,11.2%
2024/11/27 08:00:00,USD,MBA 30-Year Mortgage Rate,Low Volatility Expected,6.86%,,6.90%
2024/11/27 08:00:00,USD,MBA Mortgage Applications (WoW),Low Volatility Expected,6.3%,,1.7%
2024/11/27 08:00:00,USD,MBA Purchase Index,Low Volatility Expected,152.9,,136.0
2024/11/27 08:00:00,USD,Mortgage Market Index,Low Volatility Expected,208.0,,195.6
2024/11/27 08:00:00,USD,Mortgage Refinance Index,Low Volatility Expected,501.7,,514.9
2024/11/27 09:30:00,USD,Continuing Jobless Claims,Moderate Volatility Expected,"1,907K","1,910K","1,898K"
2024/11/27 09:30:00,USD,Core Durable Goods Orders (MoM) (Oct),Moderate Volatility Expected,0.1%,0.2%,0.4%
2024/11/27 09:30:00,USD,Core PCE Prices (Q3),Moderate Volatility Expected,2.10%,2.20%,2.80%
2024/11/27 09:30:00,USD,Corporate Profits (QoQ) (Q3),Low Volatility Expected,0.0%,,3.5%
2024/11/27 09:30:00,USD,Durable Goods Orders (MoM) (Oct),High Volatility Expected,0.2%,-0.8%,-0.4%
2024/11/27 09:30:00,USD,Durables Excluding Defense (MoM) (Oct),Low Volatility Expected,0.4%,,-0.9%
2024/11/27 09:30:00,USD,GDP (QoQ) (Q3),High Volatility Expected,2.8%,2.8%,3.0%
2024/11/27 09:30:00,USD,GDP Price Index (QoQ) (Q3),Moderate Volatility Expected,1.9%,1.8%,2.5%
2024/11/27 09:30:00,USD,GDP Sales (Q3),Low Volatility Expected,3.0%,3.0%,1.9%
2024/11/27 09:30:00,USD,Goods Orders Non Defense Ex Air (MoM) (Oct),Low Volatility Expected,-0.2%,0.5%,0.3%
2024/11/27 09:30:00,USD,Goods Trade Balance (Oct),Moderate Volatility Expected,-99.08B,-102.20B,-108.69B
2024/11/27 09:30:00,USD,Initial Jobless Claims,High Volatility Expected,213K,215K,215K
2024/11/27 09:30:00,USD,Jobless Claims 4-Week Avg.,Low Volatility Expected,217.00K,,218.25K
2024/11/27 09:30:00,USD,PCE Prices (Q3),Low Volatility Expected,1.5%,1.5%,2.5%
2024/11/27 09:30:00,USD,Real Consumer Spending (Q3),Low Volatility Expected,3.5%,3.7%,2.8%
2024/11/27 09:30:00,USD,Retail Inventories Ex Auto (Oct),Moderate Volatility Expected,0.1%,,0.1%
2024/11/27 09:30:00,USD,Wholesale Inventories (MoM) (Oct),Low Volatility Expected,0.2%,0.0%,-0.2%
2024/11/27 11:00:00,USD,4-Week Bill Auction,Low Volatility Expected,4.550%,,4.530%
2024/11/27 11:00:00,USD,8-Week Bill Auction,Low Volatility Expected,4.500%,,4.480%
2024/11/27 11:00:00,USD,Core PCE Price Index (YoY) (Oct),High Volatility Expected,2.8%,2.8%,2.7%
2024/11/27 11:00:00,USD,Core PCE Price Index (MoM) (Oct),High Volatility Expected,0.3%,0.3%,0.3%
2024/11/27 11:00:00,USD,PCE Price index (YoY) (Oct),Moderate Volatility Expected,2.3%,2.3%,2.1%
2024/11/27 11:00:00,USD,PCE price index (MoM) (Oct),Moderate Volatility Expected,0.2%,0.2%,0.2%
2024/11/27 11:00:00,USD,Pending Home Sales (MoM) (Oct),Moderate Volatility Expected,2.0%,-2.1%,7.5%
2024/11/27 11:00:00,USD,Pending Home Sales Index (Oct),Low Volatility Expected,77.4,,75.9
2024/11/27 11:00:00,USD,Personal Income (MoM) (Oct),Low Volatility Expected,0.6%,0.3%,0.3%
2024/11/27 11:00:00,USD,Personal Spending (MoM) (Oct),Moderate Volatility Expected,0.4%,0.4%,0.6%
2024/11/27 11:00:00,USD,Real Personal Consumption (MoM) (Oct),Low Volatility Expected,0.1%,,0.5%
2024/11/27 11:30:00,USD,Crude Oil Inventories,High Volatility Expected,-1.844M,-1.300M,0.545M
2024/11/27 11:30:00,USD,EIA Refinery Crude Runs (WoW),Low Volatility Expected,0.067M,,-0.281M
2024/11/27 11:30:00,USD,Crude Oil Imports,Low Volatility Expected,-1.886M,,0.237M
2024/11/27 11:30:00,USD,Cushing Crude Oil Inventories,Moderate Volatility Expected,-0.909M,,-0.140M
2024/11/27 11:30:00,USD,Distillate Fuel Production,Low Volatility Expected,0.259M,,-0.132M
2024/11/27 11:30:00,USD,EIA Weekly Distillates Stocks,Low Volatility Expected,0.416M,,-0.114M
2024/11/27 11:30:00,USD,Gasoline Production,Low Volatility Expected,0.457M,,-0.980M
2024/11/27 11:30:00,USD,Heating Oil Stockpiles,Low Volatility Expected,-1.134M,,0.342M
2024/11/27 11:30:00,USD,EIA Weekly Refinery Utilization Rates (WoW),Low Volatility Expected,0.3%,,-1.2%
2024/11/27 11:30:00,USD,Gasoline Inventories,Low Volatility Expected,3.314M,,2.054M
2024/11/27 12:00:00,NZD,RBNZ Press Conference,Moderate Volatility Expected,,,
2024/11/27 12:00:00,RUB,Industrial Production (YoY) (Oct),Low Volatility Expected,4.8%,3.0%,3.2%
2024/11/27 12:00:00,RUB,GDP Monthly (YoY) (Oct),Moderate Volatility Expected,3.2%,,2.9%
2024/11/27 12:00:00,RUB,Russian Real Wage Growth (YoY) (Sep),Low Volatility Expected,8.4%,8.0%,7.7%
2024/11/27 12:00:00,RUB,Retail Sales (YoY) (Oct),Moderate Volatility Expected,4.8%,6.0%,6.5%
2024/11/27 12:00:00,RUB,Unemployment Rate (Oct),Moderate Volatility Expected,2.3%,2.4%,2.4%
2024/11/27 13:00:00,USD,7-Year Note Auction,Moderate Volatility Expected,4.183%,,4.215%
2024/11/27 13:00:00,USD,Natural Gas Storage,Low Volatility Expected,-2B,-4B,-3B
2024/11/27 13:30:00,BRL,CAGED Net Payroll Jobs (Oct),Low Volatility Expected,132.71K,200.00K,247.82K
2024/11/27 13:30:00,BRL,Foreign Exchange Flows,Low Volatility Expected,-0.019B,,-1.989B
2024/11/27 14:00:00,USD,Atlanta Fed GDPNow (Q4),Moderate Volatility Expected,2.7%,2.6%,2.6%
2024/11/27 14:00:00,USD,U.S. Baker Hughes Oil Rig Count,Moderate Volatility Expected,477,,479
2024/11/27 14:00:00,USD,U.S. Baker Hughes Total Rig Count,Moderate Volatility Expected,582,,583
2024/11/27 14:00:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2024/11/27 19:50:00,JPY,Foreign Bonds Buying,Low Volatility Expected,-773.7B,,-964.7B
2024/11/27 19:50:00,JPY,Foreign Investments in Japanese Stocks,Low Volatility Expected,-446.0B,,123.5B
2024/11/27 20:00:00,NZD,ANZ Business Confidence (Nov),Low Volatility Expected,64.9,,65.7
2024/11/27 20:00:00,NZD,NBNZ Own Activity (Nov),Low Volatility Expected,48.0%,,45.9%
2024/11/27 20:30:00,AUD,Building Capital Expenditure (MoM) (Q3),Low Volatility Expected,1.1%,,-3.8%
2024/11/27 20:30:00,AUD,Plant/Machinery Capital Expenditure (QoQ) (Q3),Low Volatility Expected,1.1%,,-1.0%
2024/11/27 20:30:00,AUD,Private New Capital Expenditure (QoQ) (Q3),Moderate Volatility Expected,1.1%,0.9%,-2.2%
2024/11/27 21:00:00,KRW,Bank of Korea Monetary Policy Board’s Policy Setting Meeting Dates (MoM),Low Volatility Expected,,,
2024/11/27 21:00:00,KRW,Interest Rate Decision (Nov),Low Volatility Expected,3.00%,3.25%,3.25%
2024/11/28 04:00:00,EUR,Core CPI (YoY) (Nov),Low Volatility Expected,2.4%,,2.5%
2024/11/28 04:00:00,EUR,Spanish CPI (YoY) (Nov),Moderate Volatility Expected,2.4%,2.3%,1.8%
2024/11/28 04:00:00,EUR,Spanish CPI (MoM) (Nov),Low Volatility Expected,0.2%,,0.6%
2024/11/28 04:00:00,EUR,Spanish HICP (YoY) (Nov),Moderate Volatility Expected,2.4%,2.4%,1.8%
2024/11/28 04:00:00,EUR,Spanish HICP (MoM) (Nov),Low Volatility Expected,0.0%,0.2%,0.4%
2024/11/28 04:55:00,AUD,RBA Gov Bullock Speaks,Low Volatility Expected,,,
2024/11/28 05:00:00,EUR,Italian Business Confidence (Nov),Low Volatility Expected,86.5,85.0,85.8
2024/11/28 05:00:00,EUR,Italian Consumer Confidence (Nov),Low Volatility Expected,96.6,97.2,97.4
2024/11/28 05:00:00,EUR,Baden Wuerttemberg CPI (MoM) (Nov),Low Volatility Expected,-0.3%,,0.7%
2024/11/28 05:00:00,EUR,Baden Wuerttemberg CPI (YoY) (Nov),Low Volatility Expected,2.2%,,2.1%
2024/11/28 05:00:00,EUR,Bavaria CPI (YoY) (Nov),Low Volatility Expected,2.6%,,2.4%
2024/11/28 05:00:00,EUR,Bavaria CPI (MoM) (Nov),Low Volatility Expected,-0.2%,,0.5%
2024/11/28 05:00:00,EUR,Brandenburg CPI (MoM) (Nov),Low Volatility Expected,-0.2%,,0.3%
2024/11/28 05:00:00,EUR,Brandenburg CPI (YoY) (Nov),Low Volatility Expected,1.9%,,1.8%
2024/11/28 05:00:00,EUR,Hesse CPI (MoM) (Nov),Low Volatility Expected,-0.3%,,0.5%
2024/11/28 05:00:00,EUR,Hesse CPI (YoY) (Nov),Low Volatility Expected,2.0%,,1.8%
2024/11/28 05:00:00,EUR,North Rhine Westphalia CPI (YoY) (Nov),Low Volatility Expected,1.9%,,2.0%
2024/11/28 05:00:00,EUR,North Rhine Westphalia CPI (MoM) (Nov),Low Volatility Expected,1.9%,,0.3%
2024/11/28 05:00:00,EUR,Saxony CPI (YoY) (Nov),Low Volatility Expected,2.9%,,2.8%
2024/11/28 05:00:00,EUR,Saxony CPI (MoM) (Nov),Low Volatility Expected,-0.2%,,0.4%
2024/11/28 05:00:00,EUR,M3 Money Supply (YoY) (Oct),Low Volatility Expected,3.4%,3.4%,3.2%
2024/11/28 05:00:00,EUR,M3 Money Supply (Oct),Low Volatility Expected,"16,577.4B",,"16,548.7B"
2024/11/28 05:00:00,EUR,Loans to Non Financial Corporations (Oct),Low Volatility Expected,1.2%,,1.1%
2024/11/28 05:00:00,EUR,Private Sector Loans (YoY) (Oct),Low Volatility Expected,0.8%,0.8%,0.7%
2024/11/28 05:30:00,ZAR,PPI (MoM) (Oct),Low Volatility Expected,-0.7%,,-0.3%
2024/11/28 05:30:00,ZAR,PPI (YoY) (Oct),Low Volatility Expected,-0.7%,,1.0%
2024/11/28 06:00:00,EUR,Italian PPI (YoY) (Oct),Low Volatility Expected,-2.8%,,-2.0%
2024/11/28 06:00:00,EUR,Italian PPI (MoM) (Oct),Low Volatility Expected,0.7%,,-0.6%
2024/11/28 06:00:00,EUR,Business and Consumer Survey (Nov),Low Volatility Expected,95.8,95.1,95.7
2024/11/28 06:00:00,EUR,Business Climate (Nov),Low Volatility Expected,-0.77,,-0.93
2024/11/28 06:00:00,EUR,Consumer Confidence (Nov),Low Volatility Expected,-13.7,-13.7,-12.5
2024/11/28 06:00:00,EUR,Consumer Inflation Expectation (Nov),Low Volatility Expected,17.7,,13.5
2024/11/28 06:00:00,EUR,Selling Price Expectations (Nov),Low Volatility Expected,7.1,,6.7
2024/11/28 06:00:00,EUR,Services Sentiment (Nov),Low Volatility Expected,5.3,6.2,6.8
2024/11/28 06:00:00,EUR,Industrial Sentiment (Nov),Low Volatility Expected,-11.1,-13.2,-12.6
2024/11/28 06:10:00,EUR,Italian 10-Year BTP Auction,Moderate Volatility Expected,3.39%,,3.57%
2024/11/28 06:30:00,EUR,Italian 5-Year BTP Auction,Low Volatility Expected,2.79%,,2.96%
2024/11/28 07:00:00,BRL,IGP-M Inflation Index (MoM) (Nov),Low Volatility Expected,1.30%,1.18%,1.52%
2024/11/28 07:30:00,BRL,Bank lending (MoM) (Oct),Low Volatility Expected,0.7%,,1.3%
2024/11/28 08:00:00,EUR,Spanish Business Confidence (Nov),Low Volatility Expected,-4.9,,-7.9
2024/11/28 08:00:00,BRL,Brazilian PPI (MoM) (Oct),Low Volatility Expected,0.94%,,0.62%
2024/11/28 09:00:00,EUR,German CPI (YoY) (Nov),Moderate Volatility Expected,2.2%,2.3%,2.0%
2024/11/28 09:00:00,EUR,German CPI (MoM) (Nov),High Volatility Expected,-0.2%,-0.2%,0.4%
2024/11/28 09:00:00,EUR,German HICP (MoM) (Nov),Low Volatility Expected,-0.7%,-0.5%,0.4%
2024/11/28 09:00:00,EUR,German HICP (YoY) (Nov),Low Volatility Expected,2.4%,2.6%,2.4%
2024/11/28 09:00:00,RUB,Central Bank reserves (USD),Low Volatility Expected,614.2B,,611.6B
2024/11/28 09:00:00,EUR,ECB's Elderson Speaks,Moderate Volatility Expected,,,
2024/11/28 09:30:00,CAD,Average Weekly Earnings (YoY) (Sep),Low Volatility Expected,5.16%,,4.94%
2024/11/28 09:30:00,CAD,Current Account (Q3),Moderate Volatility Expected,-3.2B,-8.6B,-4.7B
2024/11/28 13:00:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2024/11/28 19:00:00,KRW,Industrial Production (YoY) (Oct),Low Volatility Expected,6.3%,2.4%,-1.4%
2024/11/28 19:00:00,KRW,Industrial Production (MoM) (Oct),Low Volatility Expected,0.0%,0.6%,-0.1%
2024/11/28 19:00:00,KRW,Retail Sales (MoM) (Oct),Low Volatility Expected,-0.4%,,-0.5%
2024/11/28 19:00:00,KRW,Service Sector Output (MoM) (Oct),Low Volatility Expected,0.3%,,-0.8%
